Method,Robots,Tasks,Candidates,Score,Task Normalized Score,Score Density,Length
cbba_task_allocation,100,150,,92.16294509527589,0.950133454590473,0.006144196339685059,6357.1
ssia_task_allocation,100,150,,90.43333289348317,0.9043333289348316,0.006028888859565544,661.9
ilp_task_allocation,100,150,,94.4235769310957,0.944235769310957,0.006294905128739713,243230.0
jv_task_allocation,100,150,,94.42357693109568,0.9442357693109568,0.006294905128739712,220.0
rank_assignments_borda,100,150,50,92.18240063127277,0.9218240063127277,0.0061454933754181845,6908.5
rank_assignments_approval,100,150,50,91.68078295070772,0.9168078295070772,0.006112052196713848,6257.2
rank_assignments_majority_judgment,100,150,50,91.15177835779335,0.9115177835779334,0.00607678522385289,1125.5
rank_assignments_cumulative_voting,100,150,50,94.68201444291667,0.9468201444291666,0.0063121342961944445,6885.4
rank_assignments_condorcet_method,100,150,50,94.63400832724139,0.9463400832724139,0.00630893388848276,289387.7
rank_assignments_range,100,150,50,94.67590800447941,0.9467590800447941,0.006311727200298627,690.7
cbba_task_allocation,100,150,,94.69185344899627,0.9469185344899627,0.006312790229933084,6979.3
ssia_task_allocation,100,150,,90.76495661758814,0.9076495661758814,0.00605099710783921,689.3
ilp_task_allocation,100,150,,94.73002055859197,0.9473002055859198,0.006315334703906132,289383.7
jv_task_allocation,100,150,,94.73002055859195,0.9473002055859194,0.00631533470390613,230.1
rank_assignments_borda,100,150,50,92.96230247433255,0.9296230247433255,0.00619748683162217,6976.4
rank_assignments_approval,100,150,50,92.06934227460543,0.9206934227460544,0.0061379561516403626,6433.2
rank_assignments_majority_judgment,100,150,50,93.10518160969292,0.9310518160969292,0.006207012107312861,1178.3
rank_assignments_cumulative_voting,100,150,50,94.67422461031484,0.9467422461031484,0.006311614974020989,7539.5
rank_assignments_condorcet_method,100,150,50,94.64701372596112,0.9464701372596112,0.006309800915064075,305693.3
rank_assignments_range,100,150,50,94.69540690969261,0.946954069096926,0.0063130271273128405,680.8
cbba_task_allocation,100,150,,94.00992917534272,0.9400992917534272,0.006267328611689515,9037.8
ssia_task_allocation,100,150,,89.58890179115744,0.8958890179115744,0.005972593452743829,746.4
ilp_task_allocation,100,150,,94.69540690969262,0.9469540690969263,0.006313027127312841,267741.3
jv_task_allocation,100,150,,94.69540690969262,0.9469540690969263,0.006313027127312841,276.4
rank_assignments_borda,100,150,50,92.83577133426755,0.9283577133426755,0.0061890514222845035,6816.8
rank_assignments_approval,100,150,50,91.38264202098786,0.9138264202098786,0.006092176134732524,6712.0
rank_assignments_majority_judgment,100,150,50,93.09247530901663,0.9309247530901663,0.006206165020601109,1196.8
rank_assignments_cumulative_voting,100,150,50,94.74228929642462,0.9474228929642462,0.006316152619761641,7487.3
rank_assignments_condorcet_method,100,150,50,94.68817674231207,0.9468817674231207,0.006312545116154138,298115.7
rank_assignments_range,100,150,50,94.7422892964246,0.947422892964246,0.00631615261976164,874.6
cbba_task_allocation,100,150,,94.00687934296951,0.9495644378077729,0.006267125289531301,6160.9
ssia_task_allocation,100,150,,91.05357725658467,0.9105357725658467,0.006070238483772312,672.4
ilp_task_allocation,100,150,,94.7422892964246,0.947422892964246,0.00631615261976164,251542.7
jv_task_allocation,100,150,,94.74228929642457,0.9474228929642458,0.006316152619761638,250.9
rank_assignments_borda,100,150,100,93.79673921553623,0.9379673921553624,0.006253115947702416,13918.0
rank_assignments_approval,100,150,100,92.25881323174559,0.922588132317456,0.00615058754878304,12593.1
rank_assignments_majority_judgment,100,150,100,91.85953555352053,0.9185953555352053,0.006123969036901369,2294.8
rank_assignments_cumulative_voting,100,150,100,95.58190342476057,0.9558190342476057,0.006372126894984038,14285.3
rank_assignments_condorcet_method,100,150,100,95.58190342476055,0.9558190342476055,0.006372126894984037,1164146.4
rank_assignments_range,100,150,100,95.58190342476058,0.9558190342476058,0.006372126894984039,1407.9
cbba_task_allocation,100,150,,94.62881211452641,0.9558465870154182,0.006308587474301761,6524.7
ssia_task_allocation,100,150,,92.34990952284186,0.9234990952284186,0.006156660634856124,652.1
ilp_task_allocation,100,150,,95.58190342476058,0.9558190342476058,0.006372126894984039,294666.1
jv_task_allocation,100,150,,95.58190342476055,0.9558190342476055,0.006372126894984037,205.0
rank_assignments_borda,100,150,100,91.77163019869785,0.9177163019869785,0.00611810867991319,14291.6
rank_assignments_approval,100,150,100,90.90173168970158,0.9090173168970158,0.006060115445980105,12508.3
rank_assignments_majority_judgment,100,150,100,90.8769326791883,0.908769326791883,0.006058462178612553,2457.7
rank_assignments_cumulative_voting,100,150,100,93.66930242418961,0.936693024241896,0.006244620161612641,14695.4
rank_assignments_condorcet_method,100,150,100,93.66930242418962,0.9366930242418963,0.006244620161612642,1190565.2
rank_assignments_range,100,150,100,93.66930242418964,0.9366930242418964,0.006244620161612643,1367.3
cbba_task_allocation,100,150,,92.9818985864098,0.9392110968324222,0.006198793239093986,6438.9
ssia_task_allocation,100,150,,90.22597358612389,0.9022597358612389,0.0060150649057415925,712.1
ilp_task_allocation,100,150,,93.7173085398649,0.9371730853986491,0.006247820569324327,277419.2
jv_task_allocation,100,150,,93.71730853986486,0.9371730853986486,0.006247820569324324,163.9
rank_assignments_borda,100,150,100,90.97849124390476,0.9097849124390476,0.0060652327495936504,13827.2
rank_assignments_approval,100,150,100,90.9113458444286,0.9091134584442859,0.006060756389628573,11859.2
rank_assignments_majority_judgment,100,150,100,90.51051989397858,0.9051051989397858,0.0060340346595985726,2299.9
rank_assignments_cumulative_voting,100,150,100,92.78096742382456,0.9278096742382457,0.006185397828254971,15097.9
rank_assignments_condorcet_method,100,150,100,92.70915178433977,0.9270915178433977,0.006180610118955984,1154122.4
rank_assignments_range,100,150,100,92.78096742382459,0.9278096742382459,0.006185397828254973,1550.2
cbba_task_allocation,100,150,,86.28426849855418,0.9277878333177869,0.005752284566570279,12592.6
ssia_task_allocation,100,150,,88.6032453017415,0.886032453017415,0.0059068830201161,713.5
ilp_task_allocation,100,150,,92.7809674238246,0.927809674238246,0.006185397828254974,266344.0
jv_task_allocation,100,150,,92.7809674238246,0.927809674238246,0.006185397828254974,358.4
rank_assignments_borda,100,150,100,93.0404135998121,0.930404135998121,0.006202694239987473,12859.6
rank_assignments_approval,100,150,100,92.19028256847805,0.9219028256847805,0.006146018837898537,12536.9
rank_assignments_majority_judgment,100,150,100,92.4986015407068,0.924986015407068,0.00616657343604712,2254.4
rank_assignments_cumulative_voting,100,150,100,94.91876101274595,0.9491876101274594,0.00632791740084973,13859.4
rank_assignments_condorcet_method,100,150,100,94.91876101274596,0.9491876101274596,0.006327917400849731,1169923.0
rank_assignments_range,100,150,100,94.91876101274596,0.9491876101274596,0.006327917400849731,1377.9
cbba_task_allocation,100,150,,94.91876101274595,0.9491876101274594,0.00632791740084973,9079.7
ssia_task_allocation,100,150,,91.08439367988238,0.9108439367988238,0.006072292911992159,684.3
ilp_task_allocation,100,150,,94.91876101274597,0.9491876101274598,0.006327917400849732,307521.5
jv_task_allocation,100,150,,94.91876101274593,0.9491876101274593,0.006327917400849729,194.5
rank_assignments_borda,100,150,100,92.45154127860896,0.9245154127860896,0.006163436085240597,12822.8
rank_assignments_approval,100,150,100,91.53497714099217,0.9153497714099217,0.006102331809399478,12067.1
rank_assignments_majority_judgment,100,150,100,92.14852074025005,0.9214852074025005,0.00614323471601667,2388.5
rank_assignments_cumulative_voting,100,150,100,93.27714424706905,0.9327714424706904,0.006218476283137936,14139.5
rank_assignments_condorcet_method,100,150,100,93.22952519944998,0.9322952519944998,0.006215301679963332,1201972.9
rank_assignments_range,100,150,100,93.30095377087858,0.9330095377087858,0.006220063584725238,1384.5
cbba_task_allocation,100,150,,87.40675398570136,0.9605137800626523,0.00582711693238009,10387.8
ssia_task_allocation,100,150,,87.16027089485732,0.937207213923197,0.005810684726323821,799.3
ilp_task_allocation,100,150,,93.3247632946881,0.933247632946881,0.006221650886312539,299177.6
jv_task_allocation,100,150,,93.3247632946881,0.933247632946881,0.006221650886312539,307.7
rank_assignments_borda,500,250,10,225.97799878777303,0.9039119951510921,0.0018078239903021843,16517.6
rank_assignments_approval,500,250,10,227.3920371303828,0.9095681485215311,0.0018191362970430623,15763.1
rank_assignments_majority_judgment,500,250,10,225.65239581931309,0.9026095832772524,0.0018052191665545046,563.1
rank_assignments_cumulative_voting,500,250,10,227.28597652432236,0.9091439060972895,0.001818287812194579,17294.0
rank_assignments_condorcet_method,500,250,10,230.38956341362328,0.9215582536544931,0.0018431165073089862,139669.7
rank_assignments_range,500,250,10,230.3898726282182,0.9215594905128728,0.0018431189810257456,342.3
cbba_task_allocation,500,250,,230.6344613728068,0.9225378454912272,0.0018450756909824545,374849.7
ssia_task_allocation,500,250,,230.63446137280704,0.9225378454912282,0.0018450756909824562,10507.1
ilp_task_allocation,500,250,,230.63446137280687,0.9225378454912275,0.001845075690982455,2170116.3
jv_task_allocation,500,250,,230.6344613728069,0.9225378454912276,0.0018450756909824551,1172.4
rank_assignments_borda,500,250,10,227.45478543674008,0.9098191417469603,0.0018196382834939206,16433.0
rank_assignments_approval,500,250,10,225.9096401058807,0.9036385604235228,0.0018072771208470456,16002.8
rank_assignments_majority_judgment,500,250,10,227.5101348492324,0.9100405393969296,0.0018200810787938591,570.9
rank_assignments_cumulative_voting,500,250,10,226.0255955789788,0.9041023823159152,0.0018082047646318304,17646.2
rank_assignments_condorcet_method,500,250,10,231.55187881954765,0.9262075152781906,0.0018524150305563813,140216.8
rank_assignments_range,500,250,10,231.7253482073027,0.9269013928292108,0.0018538027856584214,352.1
cbba_task_allocation,500,250,,232.06548426172418,0.9282619370468967,0.0018565238740937933,352669.3
ssia_task_allocation,500,250,,232.06548426172458,0.9282619370468983,0.0018565238740937966,10568.7
ilp_task_allocation,500,250,,232.06548426172455,0.9282619370468982,0.0018565238740937964,2223683.4
jv_task_allocation,500,250,,232.0654842617244,0.9282619370468976,0.0018565238740937953,1131.0
rank_assignments_borda,500,250,10,225.45907054403278,0.9018362821761311,0.0018036725643522623,16846.9
rank_assignments_approval,500,250,10,225.5224595359934,0.9020898381439736,0.001804179676287947,15867.9
rank_assignments_majority_judgment,500,250,10,225.84929936283305,0.9033971974513322,0.0018067943949026644,578.6
rank_assignments_cumulative_voting,500,250,10,227.50174215813288,0.9100069686325315,0.001820013937265063,16879.9
rank_assignments_condorcet_method,500,250,10,229.92227400723615,0.9196890960289447,0.0018393781920578891,141729.6
rank_assignments_range,500,250,10,230.80941068008715,0.9232376427203486,0.0018464752854406973,421.3
cbba_task_allocation,500,250,,231.08121030902933,0.9243248412361174,0.0018486496824722347,304408.3
ssia_task_allocation,500,250,,231.0812103090296,0.9243248412361184,0.0018486496824722367,10681.6
ilp_task_allocation,500,250,,231.0812103090296,0.9243248412361184,0.0018486496824722367,2171732.9
jv_task_allocation,500,250,,231.08121030902944,0.9243248412361178,0.0018486496824722356,1184.3
rank_assignments_borda,500,250,10,226.62781620601154,0.9065112648240462,0.0018130225296480924,16665.6
rank_assignments_approval,500,250,10,226.88693803656213,0.9075477521462485,0.001815095504292497,16625.0
rank_assignments_majority_judgment,500,250,10,226.82756883433566,0.9073102753373427,0.0018146205506746854,605.1
rank_assignments_cumulative_voting,500,250,10,227.1609021676689,0.9086436086706756,0.0018172872173413512,17624.8
rank_assignments_condorcet_method,500,250,10,231.31118046080425,0.925244721843217,0.001850489443686434,141368.1
rank_assignments_range,500,250,10,231.77716685536197,0.9271086674214479,0.0018542173348428958,357.9
cbba_task_allocation,500,250,,231.92682671930737,0.9277073068772295,0.001855414613754459,362207.8
ssia_task_allocation,500,250,,231.35632579166383,0.9254253031666554,0.0018508506063333106,10832.5
ilp_task_allocation,500,250,,231.9268267193077,0.9277073068772308,0.0018554146137544616,2182129.2
jv_task_allocation,500,250,,231.9268267193075,0.92770730687723,0.0018554146137544601,1196.5
rank_assignments_borda,500,250,10,227.21485549605845,0.9088594219842338,0.0018177188439684677,15997.4
rank_assignments_approval,500,250,10,227.42388456223048,0.9096955382489219,0.001819391076497844,15002.6
rank_assignments_majority_judgment,500,250,10,226.87255493947222,0.9074902197578889,0.0018149804395157778,513.5
rank_assignments_cumulative_voting,500,250,10,232.51108307800007,0.9300443323120002,0.0018600886646240006,15911.9
rank_assignments_condorcet_method,500,250,10,232.00860936124073,0.928034437444963,0.001856068874889926,141004.9
rank_assignments_range,500,250,10,232.4198647724961,0.9296794590899844,0.0018593589181799689,342.9
cbba_task_allocation,500,250,,232.89543681949647,0.9315817472779858,0.0018631634945559718,392933.8
ssia_task_allocation,500,250,,232.8954368194967,0.9315817472779868,0.0018631634945559736,10860.1
ilp_task_allocation,500,250,,232.89543681949664,0.9315817472779866,0.0018631634945559731,2143921.2
jv_task_allocation,500,250,,232.8954368194966,0.9315817472779865,0.001863163494555973,1178.2
rank_assignments_borda,500,250,25,228.9318810363923,0.9157275241455692,0.0018314550482911383,40359.8
rank_assignments_approval,500,250,25,228.58834362142625,0.914353374485705,0.0018287067489714099,37886.2
rank_assignments_majority_judgment,500,250,25,228.48351987374542,0.9139340794949817,0.0018278681589899634,1262.5
rank_assignments_cumulative_voting,500,250,25,233.0178426937823,0.9320713707751292,0.0018641427415502585,41256.3
rank_assignments_condorcet_method,500,250,25,232.7905699665097,0.9311622798660388,0.0018623245597320776,925275.4
rank_assignments_range,500,250,25,233.8137610611293,0.9352550442445172,0.0018705100884890344,752.6
cbba_task_allocation,500,250,,233.96311171047964,0.9358524468419186,0.001871704893683837,274995.3
ssia_task_allocation,500,250,,233.96311171048,0.93585244684192,0.0018717048936838401,10825.6
ilp_task_allocation,500,250,,233.96311171047986,0.9358524468419195,0.0018717048936838388,2128073.9
jv_task_allocation,500,250,,233.96311171047978,0.9358524468419191,0.0018717048936838382,1122.0
rank_assignments_borda,500,250,25,226.39711449561057,0.9055884579824423,0.0018111769159648845,42370.2
rank_assignments_approval,500,250,25,227.6979802964764,0.9107919211859056,0.0018215838423718113,39455.1
rank_assignments_majority_judgment,500,250,25,225.8618640317888,0.9034474561271552,0.0018068949122543104,1886.3
rank_assignments_cumulative_voting,500,250,25,227.99451709301326,0.9119780683720531,0.0018239561367441061,41131.0
rank_assignments_condorcet_method,500,250,25,230.7273556829945,0.922909422731978,0.001845818845463956,950131.7
rank_assignments_range,500,250,25,231.90979229400244,0.9276391691760097,0.0018552783383520195,888.6
cbba_task_allocation,500,250,,232.11387392665515,0.9284554957066206,0.0018569109914132412,266791.8
